Generation,Best Fitness,Worst Fitness,Best Fitness So Far
1343,152653.5,152878.5,146723.0
1344,152653.5,152878.5,146723.0
1345,152653.5,152878.5,146723.0
1346,152653.5,152878.5,146723.0
1347,152653.5,152878.5,146723.0
1348,152653.5,152878.5,146723.0
1349,152653.5,152878.5,146723.0
1350,152653.5,152878.5,146723.0
1351,152653.5,152878.5,146723.0
1352,152653.5,152878.5,146723.0
1353,152653.5,152878.5,146723.0
1354,152653.5,152878.5,146723.0
1355,152653.5,152878.5,146723.0
1356,152653.5,152878.5,146723.0
1357,152653.5,152878.5,146723.0
1358,152653.5,152878.5,146723.0
1359,152653.5,152878.5,146723.0
1360,152653.5,152878.5,146723.0
1361,152653.5,152878.5,146723.0
1362,152653.5,152878.5,146723.0
1363,152653.5,152878.5,146723.0
1364,152653.5,152878.5,146723.0
1365,152653.5,152878.5,146723.0
1366,152653.5,152878.5,146723.0
1367,152653.5,152878.5,146723.0
1368,152653.5,152878.5,146723.0
1369,152653.5,152878.5,146723.0
1370,152653.5,152878.5,146723.0
1371,152653.5,152878.5,146723.0
1372,152653.5,152878.5,146723.0
1373,152653.5,152878.5,146723.0
1374,152653.5,152878.5,146723.0
1375,152653.5,152878.5,146723.0
1376,152653.5,152878.5,146723.0
1377,152653.5,152878.5,146723.0
1378,152653.5,152878.5,146723.0
1379,152653.5,152878.5,146723.0
1380,152653.5,152878.5,146723.0
1381,152653.5,152878.5,146723.0
1382,152653.5,152878.5,146723.0
1383,152653.5,152878.5,146723.0
1384,152653.5,152878.5,146723.0
1385,152653.5,152878.5,146723.0
1386,152653.5,152878.5,146723.0
1387,152653.5,152878.5,146723.0
1388,152653.5,152878.5,146723.0
1389,152653.5,152878.5,146723.0
1390,152653.5,152878.5,146723.0
1391,152653.5,152878.5,146723.0
1392,152653.5,152878.5,146723.0
1393,152653.5,152878.5,146723.0
1394,152653.5,152878.5,146723.0
1395,152653.5,152878.5,146723.0
1396,152653.5,152878.5,146723.0
1397,152653.5,152878.5,146723.0
1398,152653.5,152878.5,146723.0
1399,152653.5,152878.5,146723.0
1400,152653.5,152878.5,146723.0
1401,152653.5,152878.5,146723.0
1402,152653.5,152878.5,146723.0
1403,152653.5,152878.5,146723.0
1404,152653.5,152878.5,146723.0
1405,152653.5,152878.5,146723.0
1406,152653.5,152878.5,146723.0
1407,152653.5,152878.5,146723.0
1408,152653.5,152878.5,146723.0
1409,152653.5,152878.5,146723.0
1410,152653.5,152878.5,146723.0
1411,152653.5,152878.5,146723.0
1412,152654.0,152878.5,146723.0
1413,152653.5,152878.5,146723.0
1414,152653.5,152878.5,146723.0
1415,152653.5,152878.5,146723.0
1416,152653.5,152878.5,146723.0
1417,152653.5,152878.5,146723.0
1418,152653.5,152878.5,146723.0
1419,152653.5,152878.5,146723.0
1420,152653.5,152878.5,146723.0
1421,152653.5,152878.5,146723.0
1422,152653.5,152878.5,146723.0
1423,152653.5,152878.5,146723.0
1424,152653.5,152878.5,146723.0
1425,152653.5,152878.5,146723.0
1426,152653.5,152878.5,146723.0
1427,152653.5,152878.5,146723.0
1428,152653.5,152878.5,146723.0
1429,152653.5,152878.5,146723.0
1430,152653.5,152878.5,146723.0
1431,152653.5,152878.5,146723.0
1432,152653.5,152878.5,146723.0
1433,152653.5,152878.5,146723.0
1434,152653.5,152878.5,146723.0
1435,152653.5,152878.5,146723.0
1436,152653.5,152878.5,146723.0
1437,152653.5,152878.5,146723.0
1438,152653.5,152878.5,146723.0
1439,152653.5,152878.5,146723.0
1440,152653.5,152878.5,146723.0
1441,152653.5,152878.5,146723.0
1442,152653.5,152878.5,146723.0
1443,152653.5,152878.5,146723.0
1444,152653.5,152878.5,146723.0
1445,152653.5,152878.5,146723.0
1446,152653.5,152878.5,146723.0
1447,152653.5,152878.5,146723.0
1448,152653.5,152878.5,146723.0
1449,152653.5,152878.5,146723.0
1450,152653.5,152878.5,146723.0
1451,152653.5,152878.5,146723.0
1452,152653.5,152878.5,146723.0
1453,152653.5,152878.5,146723.0
1454,152653.5,152878.5,146723.0
1455,152653.5,152878.5,146723.0
1456,152653.5,152878.5,146723.0
1457,152653.5,152878.5,146723.0
1458,152653.5,152878.5,146723.0
1459,152653.5,152878.5,146723.0
1460,152653.5,152878.5,146723.0
1461,152653.5,152878.5,146723.0
1462,152653.5,152878.5,146723.0
1463,152653.5,152878.5,146723.0
1464,152653.5,152878.5,146723.0
1465,152653.5,152878.5,146723.0
1466,152653.5,152878.5,146723.0
1467,152653.5,152878.5,146723.0
1468,152653.5,152878.5,146723.0
1469,152653.5,152878.5,146723.0
1470,152653.5,152878.5,146723.0
1471,152653.5,152878.5,146723.0
1472,152653.5,152878.5,146723.0
1473,152653.5,152878.5,146723.0
1474,152653.5,152878.5,146723.0
1475,152653.5,152878.5,146723.0
1476,152653.5,152878.5,146723.0
1477,152653.5,152878.5,146723.0
1478,152653.5,152878.5,146723.0
1479,152653.5,152878.5,146723.0
1480,152653.5,152878.5,146723.0
1481,152653.5,152878.5,146723.0
1482,152653.5,152878.5,146723.0
1483,152653.5,152878.5,146723.0
1484,152653.5,152878.5,146723.0
1485,152653.5,152878.5,146723.0
1486,152653.5,152878.5,146723.0
1487,152653.5,152878.5,146723.0
1488,152653.5,152878.5,146723.0
1489,152653.5,152878.5,146723.0
1490,152653.5,152878.5,146723.0
1491,152653.5,152878.5,146723.0
1492,152653.5,152878.5,146723.0
1493,152653.5,152878.5,146723.0
1494,152653.5,152878.5,146723.0
1495,152653.5,152878.5,146723.0
1496,152653.5,152878.5,146723.0
1497,152653.5,152878.5,146723.0
1498,152653.5,152878.5,146723.0
1499,152653.5,152878.5,146723.0
1500,152653.5,152878.5,146723.0
1501,152653.5,152878.5,146723.0
1502,152653.5,152878.5,146723.0
1503,152653.5,152878.5,146723.0
1504,152653.5,152878.5,146723.0
1505,152653.5,152878.5,146723.0
1506,152653.5,152878.5,146723.0
1507,152653.5,152878.5,146723.0
1508,152653.5,152878.5,146723.0
1509,152653.5,152878.5,146723.0
1510,152653.5,152878.5,146723.0
1511,152653.5,152861.0,146723.0
1512,152653.5,152878.5,146723.0
1513,152653.5,152878.5,146723.0
1514,152653.5,152878.5,146723.0
1515,152653.5,152878.5,146723.0
1516,152653.5,152878.5,146723.0
1517,152653.5,152878.5,146723.0
1518,152653.5,152878.5,146723.0
1519,152653.5,152878.5,146723.0
1520,152653.5,152878.5,146723.0
1521,152653.5,152878.5,146723.0
1522,152653.5,152878.5,146723.0
1523,152653.5,152878.5,146723.0
1524,152653.5,152878.5,146723.0
1525,152653.5,152878.5,146723.0
1526,152653.5,152878.5,146723.0
1527,152653.5,152878.5,146723.0
1528,152653.5,152878.5,146723.0
1529,152653.5,152878.5,146723.0
1530,152653.5,152878.5,146723.0
1531,152653.5,152878.5,146723.0
1532,152653.5,152878.5,146723.0
1533,152653.5,152878.5,146723.0
1534,152653.5,152878.5,146723.0
1535,152653.5,152878.5,146723.0
1536,152653.5,152878.5,146723.0
1537,152653.5,152878.5,146723.0
1538,152653.5,152878.5,146723.0
1539,152653.5,152878.5,146723.0
1540,152653.5,152878.5,146723.0
1541,152653.5,152878.5,146723.0
1542,152653.5,152878.5,146723.0
1543,152653.5,152878.5,146723.0
1544,152653.5,152878.5,146723.0
1545,152653.5,152878.5,146723.0
1546,152653.5,152878.5,146723.0
1547,152653.5,152878.5,146723.0
1548,152653.5,152878.5,146723.0
1549,152653.5,152878.5,146723.0
1550,152653.5,152878.5,146723.0
1551,152653.5,152878.5,146723.0
1552,152653.5,152878.5,146723.0
1553,152653.5,152878.5,146723.0
1554,152653.5,152878.5,146723.0
1555,152653.5,152878.5,146723.0
1556,152653.5,152878.5,146723.0
1557,152653.5,152878.5,146723.0
1558,152653.5,152878.5,146723.0
1559,152653.5,152878.5,146723.0
1560,152653.5,152878.5,146723.0
1561,152653.5,152878.5,146723.0
1562,152653.5,152878.5,146723.0
1563,152653.5,152878.5,146723.0
1564,152653.5,152878.5,146723.0
1565,152653.5,152878.5,146723.0
1566,152653.5,152878.5,146723.0
1567,152653.5,152878.5,146723.0
1568,152653.5,152878.5,146723.0
1569,152653.5,152878.5,146723.0
1570,152653.5,152878.5,146723.0
1571,152653.5,152878.5,146723.0
1572,152653.5,152861.0,146723.0
1573,152653.5,152878.5,146723.0
1574,152653.5,152878.5,146723.0
1575,152653.5,152878.5,146723.0
1576,152653.5,152878.5,146723.0
1577,152653.5,152878.5,146723.0
1578,152653.5,152878.5,146723.0
1579,152653.5,152878.5,146723.0
1580,152653.5,152878.5,146723.0
1581,152653.5,152878.5,146723.0
1582,152653.5,152878.5,146723.0
1583,152653.5,152878.5,146723.0
1584,152653.5,152878.5,146723.0
1585,152653.5,152878.5,146723.0
1586,152653.5,152878.5,146723.0
1587,152653.5,152878.5,146723.0
1588,152653.5,152878.5,146723.0
1589,152653.5,152878.5,146723.0
1590,152653.5,152878.5,146723.0
1591,152653.5,152878.5,146723.0
1592,152653.5,152878.5,146723.0
1593,152653.5,152878.5,146723.0
1594,152653.5,152878.5,146723.0
1595,152653.5,152878.5,146723.0
1596,152653.5,152878.5,146723.0
1597,152653.5,152878.5,146723.0
1598,152653.5,152878.5,146723.0
1599,152653.5,152878.5,146723.0
1600,152653.5,152878.5,146723.0
1601,152653.5,152878.5,146723.0
1602,152653.5,152878.5,146723.0
1603,152653.5,152878.5,146723.0
1604,152653.5,152878.5,146723.0
1605,152653.5,152878.5,146723.0
1606,152653.5,152878.5,146723.0
1607,152653.5,152878.5,146723.0
1608,152653.5,152878.5,146723.0
1609,152653.5,152878.5,146723.0
1610,152653.5,152878.5,146723.0
1611,152653.5,152878.5,146723.0
1612,152653.5,152878.5,146723.0
1613,152653.5,152878.5,146723.0
1614,152653.5,152878.5,146723.0
1615,152653.5,152878.5,146723.0
1616,152653.5,152878.5,146723.0
1617,152653.5,152878.5,146723.0
1618,152653.5,152878.5,146723.0
1619,152653.5,152878.5,146723.0
1620,152653.5,152878.5,146723.0
1621,152653.5,152878.5,146723.0
1622,152653.5,152878.5,146723.0
1623,152653.5,152878.5,146723.0
1624,152653.5,152878.5,146723.0
1625,152653.5,152878.5,146723.0
1626,152653.5,152878.5,146723.0
1627,152653.5,152878.5,146723.0
1628,152653.5,152878.5,146723.0
1629,152653.5,152878.5,146723.0
1630,152653.5,152878.5,146723.0
1631,152653.5,152878.5,146723.0
1632,152653.5,152878.5,146723.0
1633,152653.5,152878.5,146723.0
1634,152653.5,152878.5,146723.0
1635,152653.5,152878.5,146723.0
1636,152653.5,152878.5,146723.0
1637,152653.5,152878.5,146723.0
1638,152653.5,152878.5,146723.0
1639,152653.5,152861.0,146723.0
1640,152653.5,152878.5,146723.0
1641,152653.5,152878.5,146723.0
1642,152653.5,152878.5,146723.0
1643,152653.5,152878.5,146723.0
1644,152653.5,152878.5,146723.0
1645,152653.5,152878.5,146723.0
1646,152653.5,152878.5,146723.0
1647,152653.5,152878.5,146723.0
1648,152653.5,152878.5,146723.0
1649,152653.5,152878.5,146723.0
1650,152653.5,152878.5,146723.0
1651,152653.5,152878.5,146723.0
1652,152653.5,152878.5,146723.0
1653,152653.5,152878.5,146723.0
1654,152653.5,152878.5,146723.0
1655,152653.5,152878.5,146723.0
1656,152653.5,152878.5,146723.0
1657,152653.5,152878.5,146723.0
1658,152653.5,152878.5,146723.0
1659,152653.5,152878.5,146723.0
1660,152653.5,152878.5,146723.0
1661,152653.5,152878.5,146723.0
1662,152653.5,152878.5,146723.0
1663,152653.5,152878.5,146723.0
1664,152653.5,152878.5,146723.0
1665,152653.5,152878.5,146723.0
1666,152653.5,152878.5,146723.0
1667,152653.5,152878.5,146723.0
1668,152653.5,152878.5,146723.0
1669,152653.5,152878.5,146723.0
1670,152653.5,152878.5,146723.0
1671,152653.5,152878.5,146723.0
1672,152653.5,152878.5,146723.0
1673,152653.5,152878.5,146723.0
1674,152653.5,152878.5,146723.0
1675,152653.5,152878.5,146723.0
1676,152653.5,152878.5,146723.0
1677,152653.5,152878.5,146723.0
1678,152653.5,152878.5,146723.0
1679,152653.5,152878.5,146723.0
1680,152653.5,152878.5,146723.0
1681,152653.5,152878.5,146723.0
1682,152653.5,152878.5,146723.0
1683,152653.5,152878.5,146723.0
1684,152653.5,152861.0,146723.0
1685,152653.5,152878.5,146723.0
1686,152653.5,152878.5,146723.0
1687,152653.5,152878.5,146723.0
1688,152653.5,152878.5,146723.0
1689,152653.5,152878.5,146723.0
1690,152653.5,152878.5,146723.0
1691,152653.5,152878.5,146723.0
1692,152653.5,152878.5,146723.0
1693,152653.5,152878.5,146723.0
1694,152653.5,152878.5,146723.0
1695,152653.5,152878.5,146723.0
1696,152653.5,152878.5,146723.0
1697,152653.5,152878.5,146723.0
1698,152653.5,152878.5,146723.0
1699,152653.5,152878.5,146723.0
1700,152653.5,152878.5,146723.0
1701,152653.5,152878.5,146723.0
1702,152653.5,152878.5,146723.0
1703,152653.5,152878.5,146723.0
1704,152653.5,152878.5,146723.0
1705,152653.5,152878.5,146723.0
1706,152653.5,152878.5,146723.0
1707,152653.5,152878.5,146723.0
1708,152653.5,152878.5,146723.0
1709,152653.5,152878.5,146723.0
1710,152653.5,152878.5,146723.0
1711,152653.5,152878.5,146723.0
1712,152653.5,152878.5,146723.0
1713,152653.5,152878.5,146723.0
1714,152653.5,152878.5,146723.0
1715,152653.5,152878.5,146723.0
1716,152653.5,152878.5,146723.0
1717,152653.5,152878.5,146723.0
1718,152653.5,152878.5,146723.0
1719,152653.5,152861.0,146723.0
1720,152653.5,152878.5,146723.0
1721,152653.5,152878.5,146723.0
1722,152653.5,152878.5,146723.0
1723,152653.5,152878.5,146723.0
1724,152653.5,152878.5,146723.0
1725,152653.5,152878.5,146723.0
1726,152653.5,152878.5,146723.0
1727,152653.5,152878.5,146723.0
1728,152653.5,152878.5,146723.0
1729,152653.5,152878.5,146723.0
1730,152653.5,152878.5,146723.0
1731,152653.5,152878.5,146723.0
1732,152653.5,152878.5,146723.0
1733,152653.5,152878.5,146723.0
1734,152653.5,152878.5,146723.0
1735,152653.5,152878.5,146723.0
1736,152653.5,152878.5,146723.0
1737,152653.5,152878.5,146723.0
1738,152653.5,152878.5,146723.0
1739,152653.5,152878.5,146723.0
1740,152653.5,152878.5,146723.0
1741,152653.5,152878.5,146723.0
1742,152653.5,152878.5,146723.0
1743,152653.5,152878.5,146723.0
1744,152653.5,152878.5,146723.0
1745,152653.5,152878.5,146723.0
1746,152653.5,152878.5,146723.0
1747,152653.5,152878.5,146723.0
1748,152653.5,152878.5,146723.0
1749,152653.5,152878.5,146723.0
1750,152653.5,152878.5,146723.0
1751,152653.5,152878.5,146723.0
1752,152653.5,152878.5,146723.0
1753,152653.5,152878.5,146723.0
1754,152653.5,152878.5,146723.0
1755,152653.5,152878.5,146723.0
1756,152653.5,152878.5,146723.0
1757,152653.5,152878.5,146723.0
1758,152653.5,152878.5,146723.0
1759,152653.5,152878.5,146723.0
1760,152653.5,152878.5,146723.0
1761,152653.5,152878.5,146723.0
1762,152653.5,152878.5,146723.0
1763,152653.5,152878.5,146723.0
1764,152653.5,152878.5,146723.0
1765,152653.5,152878.5,146723.0
1766,152653.5,152878.5,146723.0
1767,152653.5,152878.5,146723.0
1768,152653.5,152878.5,146723.0
1769,152653.5,152878.5,146723.0
1770,152653.5,152878.5,146723.0
1771,152653.5,152878.5,146723.0
1772,152653.5,152878.5,146723.0
1773,152653.5,152878.5,146723.0
1774,152653.5,152878.5,146723.0
1775,152653.5,152878.5,146723.0
1776,152653.5,152878.5,146723.0
1777,152653.5,152878.5,146723.0
1778,152653.5,152878.5,146723.0
1779,152653.5,152878.5,146723.0
1780,152653.5,152878.5,146723.0
1781,152653.5,152878.5,146723.0
1782,152653.5,152878.5,146723.0
1783,152653.5,152878.5,146723.0
1784,152653.5,152878.5,146723.0
1785,152653.5,152861.0,146723.0
1786,152653.5,152878.5,146723.0
1787,152653.5,152878.5,146723.0
1788,152653.5,152878.5,146723.0
1789,152653.5,152878.5,146723.0
1790,152653.5,152878.5,146723.0
1791,152653.5,152878.5,146723.0
1792,152653.5,152878.5,146723.0
1793,152653.5,152878.5,146723.0
1794,152653.5,152878.5,146723.0
1795,152653.5,152878.5,146723.0
1796,152653.5,152878.5,146723.0
1797,152653.5,152878.5,146723.0
1798,152653.5,152878.5,146723.0
1799,152653.5,152878.5,146723.0
1800,152653.5,152878.5,146723.0
1801,152653.5,152878.5,146723.0
1802,152653.5,152878.5,146723.0
1803,152653.5,152878.5,146723.0
1804,152653.5,152878.5,146723.0
1805,152653.5,152878.5,146723.0
1806,152653.5,152878.5,146723.0
1807,152653.5,152878.5,146723.0
1808,152653.5,152878.5,146723.0
1809,152653.5,152878.5,146723.0
1810,152653.5,152878.5,146723.0
1811,152653.5,152878.5,146723.0
1812,152653.5,152878.5,146723.0
1813,152653.5,152878.5,146723.0
1814,152653.5,152878.5,146723.0
1815,152654.0,152878.5,146723.0
1816,152653.5,152878.5,146723.0
1817,152653.5,152878.5,146723.0
1818,152653.5,152878.5,146723.0
1819,152653.5,152878.5,146723.0
1820,152653.5,152878.5,146723.0
1821,152653.5,152878.5,146723.0
1822,152653.5,152878.5,146723.0
1823,152653.5,152878.5,146723.0
1824,152653.5,152878.5,146723.0
1825,152653.5,152878.5,146723.0
1826,152653.5,152878.5,146723.0
1827,152653.5,152878.5,146723.0
1828,152653.5,152878.5,146723.0
1829,152653.5,152878.5,146723.0
1830,152653.5,152878.5,146723.0
1831,152653.5,152878.5,146723.0
1832,152653.5,152878.5,146723.0
1833,152653.5,152878.5,146723.0
1834,152653.5,152878.5,146723.0
1835,152653.5,152878.5,146723.0
1836,152653.5,152878.5,146723.0
1837,152653.5,152878.5,146723.0
1838,152653.5,152878.5,146723.0
1839,152653.5,152878.5,146723.0
1840,152653.5,152878.5,146723.0
1841,152653.5,152878.5,146723.0
1842,152653.5,152878.5,146723.0
1843,152653.5,152878.5,146723.0
1844,152653.5,152878.5,146723.0
1845,152653.5,152878.5,146723.0
1846,152653.5,152878.5,146723.0
1847,152653.5,152878.5,146723.0
1848,152653.5,152878.5,146723.0
1849,152653.5,152878.5,146723.0
1850,152653.5,152878.5,146723.0
1851,152653.5,152878.5,146723.0
1852,152653.5,152878.5,146723.0
1853,152653.5,152878.5,146723.0
1854,152653.5,152878.5,146723.0
1855,152653.5,152878.5,146723.0
1856,152653.5,152878.5,146723.0
1857,152653.5,152878.5,146723.0
1858,152653.5,152878.5,146723.0
1859,152653.5,152878.5,146723.0
1860,152653.5,152878.5,146723.0
1861,152653.5,152878.5,146723.0
1862,152653.5,152878.5,146723.0
1863,152653.5,152878.5,146723.0
1864,152653.5,152878.5,146723.0
1865,152653.5,152878.5,146723.0
1866,152653.5,152878.5,146723.0
1867,152653.5,152878.5,146723.0
1868,152653.5,152878.5,146723.0
1869,152653.5,152878.5,146723.0
1870,152653.5,152878.5,146723.0
1871,152653.5,152878.5,146723.0
1872,152653.5,152878.5,146723.0
1873,152653.5,152878.5,146723.0
1874,152653.5,152878.5,146723.0
1875,152653.5,152878.5,146723.0
1876,152653.5,152878.5,146723.0
1877,152653.5,152878.5,146723.0
1878,152653.5,152878.5,146723.0
1879,152653.5,152878.5,146723.0
1880,152653.5,152878.5,146723.0
1881,152653.5,152878.5,146723.0
1882,152653.5,152878.5,146723.0
1883,152653.5,152878.5,146723.0
1884,152653.5,152878.5,146723.0
1885,152653.5,152878.5,146723.0
1886,152653.5,152878.5,146723.0
1887,152653.5,152878.5,146723.0
1888,152653.5,152878.5,146723.0
1889,152654.0,152878.5,146723.0
1890,152653.5,152878.5,146723.0
1891,152653.5,152878.5,146723.0
1892,152653.5,152878.5,146723.0
1893,152653.5,152878.5,146723.0
1894,152653.5,152878.5,146723.0
1895,152653.5,152878.5,146723.0
1896,152653.5,152878.5,146723.0
1897,152653.5,152878.5,146723.0
1898,152653.5,152878.5,146723.0
1899,152653.5,152861.0,146723.0
1900,152653.5,152878.5,146723.0
1901,152653.5,152861.0,146723.0
1902,152653.5,152878.5,146723.0
1903,152653.5,152878.5,146723.0
1904,152653.5,152878.5,146723.0
1905,152653.5,152878.5,146723.0
1906,152653.5,152878.5,146723.0
1907,152653.5,152878.5,146723.0
1908,152653.5,152878.5,146723.0
1909,152653.5,152878.5,146723.0
1910,152653.5,152878.5,146723.0
1911,152653.5,152878.5,146723.0
1912,152653.5,152878.5,146723.0
1913,152653.5,152878.5,146723.0
1914,152653.5,152878.5,146723.0
1915,152653.5,152878.5,146723.0
1916,152653.5,152878.5,146723.0
1917,152653.5,152878.5,146723.0
1918,152653.5,152878.5,146723.0
1919,152653.5,152878.5,146723.0
1920,152653.5,152878.5,146723.0
1921,152653.5,152878.5,146723.0
1922,152653.5,152878.5,146723.0
1923,152653.5,152878.5,146723.0
1924,152653.5,152878.5,146723.0
1925,152653.5,152878.5,146723.0
1926,152653.5,152878.5,146723.0
1927,152653.5,152878.5,146723.0
1928,152653.5,152878.5,146723.0
1929,152653.5,152878.5,146723.0
1930,152653.5,152878.5,146723.0
1931,152653.5,152878.5,146723.0
1932,152653.5,152878.5,146723.0
1933,152653.5,152878.5,146723.0
1934,152653.5,152878.5,146723.0
1935,152653.5,152878.5,146723.0
1936,152653.5,152878.5,146723.0
1937,152653.5,152861.0,146723.0
1938,152653.5,152878.5,146723.0
1939,152653.5,152878.5,146723.0
1940,152653.5,152878.5,146723.0
1941,152653.5,152878.5,146723.0
1942,152653.5,152878.5,146723.0
1943,152653.5,152878.5,146723.0
1944,152653.5,152878.5,146723.0
1945,152653.5,152878.5,146723.0
1946,152653.5,152878.5,146723.0
1947,152653.5,152878.5,146723.0
1948,152653.5,152878.5,146723.0
1949,152653.5,152878.5,146723.0
1950,152653.5,152878.5,146723.0
1951,152653.5,152878.5,146723.0
1952,152653.5,152878.5,146723.0
1953,152653.5,152878.5,146723.0
1954,152653.5,152878.5,146723.0
1955,152653.5,152878.5,146723.0
1956,152653.5,152878.5,146723.0
1957,152653.5,152878.5,146723.0
1958,152653.5,152878.5,146723.0
1959,152653.5,152878.5,146723.0
1960,152653.5,152878.5,146723.0
1961,152653.5,152878.5,146723.0
1962,152653.5,152878.5,146723.0
1963,152653.5,152878.5,146723.0
1964,152653.5,152878.5,146723.0
1965,152653.5,152878.5,146723.0
1966,152653.5,152878.5,146723.0
1967,152653.5,152878.5,146723.0
1968,152653.5,152878.5,146723.0
1969,152653.5,152878.5,146723.0
1970,152653.5,152878.5,146723.0
1971,152653.5,152878.5,146723.0
1972,152653.5,152878.5,146723.0
1973,152653.5,152878.5,146723.0
1974,152653.5,152878.5,146723.0
1975,152653.5,152878.5,146723.0
1976,152653.5,152878.5,146723.0
1977,152653.5,152878.5,146723.0
1978,152653.5,152878.5,146723.0
1979,152653.5,152878.5,146723.0
1980,152653.5,152878.5,146723.0
1981,152653.5,152878.5,146723.0
1982,152653.5,152878.5,146723.0
1983,152653.5,152878.5,146723.0
1984,152653.5,152878.5,146723.0
1985,152653.5,152878.5,146723.0
1986,152653.5,152878.5,146723.0
1987,152653.5,152878.5,146723.0
1988,152653.5,152878.5,146723.0
1989,152653.5,152878.5,146723.0
1990,152653.5,152878.5,146723.0
1991,152653.5,152878.5,146723.0
1992,152653.5,152878.5,146723.0
1993,152653.5,152878.5,146723.0
1994,152653.5,152878.5,146723.0
1995,152653.5,152878.5,146723.0
1996,152653.5,152878.5,146723.0
1997,152653.5,152878.5,146723.0
1998,152653.5,152878.5,146723.0
1999,152653.5,152878.5,146723.0
2000,152653.5,152878.5,146723.0
